farmer_id,state,district,crop_type,season,land_size_ha,soil_type,rainfall_mm,irrigation_type,loan_amount_inr,prior_loan_count,prior_default_flag,repayment_score,annual_income_inr,existing_debt_inr,default_risk
FC-004688,TG,TG-North,Cotton,Kharif,1.03,ClayLoam,775.1,Rainfed,106263,2,0,69.6,67591,14493,0.5053
FC-004689,MH,MH-Konkan,Cotton,Kharif,3.02,Black,1199.9,Rainfed,203717,2,0,92.4,275206,144382,0.1975
FC-004690,KA,KA-North,Cotton,Kharif,1.1,Black,945.5,Rainfed,75893,6,0,93.3,40000,7439,0.5081
FC-004691,HR,HR-East,Wheat,Rabi,1.11,Alluvial,866.3,Canal,87339,2,0,100.0,88268,20810,0.1197
FC-004692,MH,MH-Konkan,Sugarcane,Rabi,0.86,Black,1297.8,Canal,126399,3,0,69.7,93724,0,0.1885
FC-004693,KA,KA-North,Maize,Kharif,0.92,ClayLoam,1220.4,Canal,85334,0,0,71.0,60728,5053,0.268
FC-004694,UP,UP-Central,Cotton,Kharif,0.34,Alluvial,1133.5,Canal,68358,3,0,83.4,40000,41952,0.5066
FC-004695,UP,UP-Western,Wheat,Rabi,0.69,Alluvial,961.2,Tubewell,67414,4,0,100.0,40000,9856,0.3576
FC-004696,UP,UP-Bundelkhand,Wheat,Rabi,2.4,Alluvial,873.8,Drip,154287,2,0,83.4,151196,28469,0.1382
FC-004697,MH,MH-Konkan,Soybean,Kharif,0.81,Black,844.0,Canal,58408,4,0,64.3,40000,0,0.2787
FC-004698,AP,AP-Rayalaseema,Rice,Kharif,1.42,Red,981.0,Canal,103526,1,0,64.4,104255,41798,0.2028
FC-004699,KA,KA-South,Pulses,Rabi,1.24,Red,977.2,Canal,115868,3,0,44.0,40000,11371,0.6254
FC-004700,UP,UP-Western,Wheat,Rabi,0.28,Alluvial,796.1,Canal,56866,1,0,100.0,40000,92842,0.7561
FC-004701,UP,UP-Eastern,Rice,Rabi,2.42,Alluvial,842.1,Tubewell,165871,5,0,67.4,146654,0,0.1832
FC-004702,KA,KA-Coastal,Maize,Kharif,3.43,Red,1190.9,Rainfed,344655,0,0,86.2,237865,0,0.1167
FC-004703,MP,MP-Mahakoshal,Soybean,Kharif,4.54,Black,855.3,Canal,345081,1,0,69.9,253368,0,0.2846
FC-004704,PB,PB-Malwa,Cotton,Kharif,2.65,Alluvial,804.5,Canal,229238,5,1,61.8,96239,225379,0.7914
FC-004705,TG,TG-South,Pulses,Rabi,0.91,ClayLoam,665.8,Drip,74281,2,0,52.5,40000,17560,0.5078
FC-004706,UP,UP-Western,Sugarcane,Kharif,4.28,Alluvial,1091.9,Rainfed,295358,3,0,68.5,700000,12345,0.1389
FC-004707,UP,UP-Bundelkhand,Rice,Rabi,1.83,Alluvial,795.2,Tubewell,132677,5,0,46.4,121505,0,0.3208
FC-004708,TG,TG-Central,Cotton,Kharif,1.65,ClayLoam,790.0,Tubewell,172200,5,0,66.5,132164,30309,0.3647
FC-004709,MP,MP-Chambal,Mustard,Rabi,0.36,Black,861.1,Tubewell,68629,1,0,100.0,40000,71113,0.637
FC-004710,MP,MP-Mahakoshal,Soybean,Kharif,2.63,Alluvial,654.6,Tubewell,195674,3,0,80.7,72071,15635,0.5192
FC-004711,TG,TG-South,Rice,Rabi,1.41,ClayLoam,901.0,Rainfed,137356,2,0,80.7,67308,15393,0.2948
FC-004712,PB,PB-Malwa,Rice,Kharif,0.91,Sandy,708.7,Canal,59942,4,0,100.0,49718,60061,0.2781
FC-004713,BR,BR-South,Maize,Rabi,2.26,Alluvial,1380.6,Canal,110861,2,0,73.1,113240,6893,0.1377
FC-004714,UP,UP-Central,Millet,Kharif,4.49,Sandy,1081.2,Drip,286390,1,0,64.3,106258,18206,0.6235
FC-004715,MH,MH-Konkan,Soybean,Kharif,2.71,Black,1331.5,Tubewell,138854,4,0,75.1,128999,89622,0.2742
FC-004716,RJ,RJ-Mewar,Wheat,Rabi,1.42,Black,354.8,Tubewell,142687,3,0,100.0,88851,8702,0.3846
FC-004717,KA,KA-Central,Pulses,Rabi,4.58,Black,948.8,Rainfed,270891,2,0,93.9,120522,1198,0.3603
FC-004718,AP,AP-Coastal,Cotton,Kharif,4.06,Red,586.8,Tubewell,194541,2,0,100.0,138907,113717,0.3972
FC-004719,UP,UP-Bundelkhand,Rice,Rabi,0.66,Alluvial,1098.5,Canal,48710,2,0,54.5,42385,11775,0.2473
FC-004720,UP,UP-Central,Maize,Rabi,0.82,Alluvial,1090.2,Canal,64343,2,0,71.6,44692,22847,0.3429
FC-004721,UP,UP-Eastern,Rice,Rabi,2.4,Alluvial,941.7,Canal,129530,1,0,71.6,140517,16010,0.2144
FC-004722,AP,AP-Upland,Maize,Rabi,0.44,Red,1003.5,Tubewell,39510,2,0,75.3,40000,38784,0.4687
FC-004723,GJ,GJ-Central,Mustard,Rabi,2.73,Black,1162.2,Tubewell,236698,1,0,84.3,142456,0,0.2658
FC-004724,UP,UP-Bundelkhand,Cotton,Kharif,0.97,Alluvial,925.8,Rainfed,72912,4,0,67.0,82288,0,0.2633
FC-004725,GJ,GJ-North,Groundnut,Kharif,2.53,Red,326.5,Rainfed,196948,1,1,43.9,49596,106019,0.9246
FC-004726,MP,MP-Bundelkhand,Wheat,Rabi,0.97,Black,985.5,Canal,63804,2,0,81.3,58083,1697,0.1837
FC-004727,KA,KA-North,Rice,Rabi,1.4,Red,1208.6,Rainfed,118904,4,0,60.5,83154,14236,0.3787
FC-004728,TN,TN-West,Sugarcane,Rabi,0.33,Red,762.0,Tubewell,47565,3,0,56.8,45330,45073,0.5404
FC-004729,AP,AP-Upland,Pulses,Kharif,0.38,Black,1336.3,Canal,45291,0,1,61.8,40000,76929,0.7782
FC-004730,TG,TG-South,Groundnut,Rabi,2.0,Black,851.1,Tubewell,180695,4,0,62.7,116945,0,0.3534
FC-004731,HR,HR-West,Wheat,Rabi,0.94,Alluvial,397.9,Drip,75955,4,0,90.1,59261,37379,0.248
FC-004732,UP,UP-Western,Cotton,Kharif,4.22,Alluvial,973.0,Rainfed,243134,1,0,71.0,362851,61357,0.1512
FC-004733,PB,PB-Doaba,Wheat,Rabi,1.82,Alluvial,719.0,Rainfed,193003,4,0,66.6,107612,4548,0.4534
FC-004734,RJ,RJ-Shekhawati,Millet,Kharif,3.26,Black,404.2,Canal,133553,2,0,82.2,52780,96502,0.4999
FC-004735,UP,UP-Eastern,Wheat,Rabi,5.06,Sandy,583.1,Drip,305420,0,0,87.3,197159,82028,0.2494
FC-004736,TN,TN-South,Rice,Kharif,2.09,Laterite,950.7,Rainfed,229329,0,0,66.6,159095,37389,0.2379
FC-004737,BR,BR-North,Pulses,Rabi,1.16,Alluvial,1324.7,Canal,119339,1,1,48.4,43559,30350,0.7812
FC-004738,PB,PB-Doaba,Wheat,Rabi,1.63,Alluvial,533.1,Drip,108657,2,0,76.5,107989,85360,0.2615
FC-004739,GJ,GJ-Saurashtra,Wheat,Rabi,1.01,Red,645.8,Tubewell,98183,3,0,60.4,56999,73866,0.5933
FC-004740,KA,KA-South,Millet,Kharif,0.68,Red,352.8,Drip,60391,4,0,69.4,40000,12967,0.3673
FC-004741,TN,TN-Delta,Maize,Kharif,1.34,Alluvial,746.9,Canal,69047,2,0,100.0,40071,3962,0.2765
FC-004742,MP,MP-Mahakoshal,Soybean,Kharif,2.37,Black,896.3,Canal,224042,0,0,82.9,152908,30272,0.2978
FC-004743,RJ,RJ-Hadoti,Pulses,Kharif,1.99,Red,406.3,Canal,148051,1,0,68.2,64739,6686,0.5543
FC-004744,UP,UP-Central,Wheat,Rabi,2.28,Alluvial,796.2,Canal,175499,1,0,95.8,120186,8728,0.1562
FC-004745,HR,HR-West,Rice,Rabi,0.99,Alluvial,648.4,Drip,115817,5,0,86.1,56651,19980,0.4136
FC-004746,GJ,GJ-Saurashtra,Groundnut,Kharif,1.66,ClayLoam,1135.0,Rainfed,110567,2,0,70.2,101298,16042,0.2402
FC-004747,BR,BR-South,Rice,Kharif,0.66,Alluvial,1204.9,Rainfed,90232,1,0,92.3,40000,0,0.5083
FC-004748,GJ,GJ-South,Groundnut,Rabi,0.48,Black,1302.9,Tubewell,50670,1,0,80.6,40000,6756,0.3396
FC-004749,UP,UP-Eastern,Pulses,Rabi,1.35,Alluvial,956.3,Canal,75874,1,0,68.4,51692,28649,0.3274
FC-004750,RJ,RJ-Hadoti,Mustard,Rabi,2.75,ClayLoam,421.5,Tubewell,172456,2,0,73.3,149214,97861,0.3774
FC-004751,AP,AP-Rayalaseema,Cotton,Kharif,1.34,ClayLoam,858.3,Drip,137171,1,0,68.1,101480,89724,0.3432
FC-004752,BR,BR-South,Mustard,Rabi,3.64,ClayLoam,976.1,Rainfed,303348,3,0,81.9,140437,33038,0.4365
FC-004753,MP,MP-Malwa,Maize,Rabi,0.44,Black,630.8,Tubewell,41758,1,0,72.6,40000,93677,0.7052
FC-004754,BR,BR-Gangetic,Pulses,Kharif,0.26,Alluvial,986.6,Rainfed,37095,3,0,58.5,40000,7634,0.3897
FC-004755,BR,BR-Gangetic,Pulses,Kharif,2.61,Alluvial,1338.6,Rainfed,157093,2,0,76.7,64389,51393,0.6948
FC-004756,TN,TN-South,Pulses,Rabi,2.71,Black,603.0,Drip,193451,2,1,51.2,71437,106714,0.8468
FC-004757,MH,MH-Konkan,Sugarcane,Rabi,1.36,Alluvial,460.6,Rainfed,89549,3,0,67.4,101731,93858,0.756
FC-004758,BR,BR-North,Maize,Kharif,1.18,Sandy,814.8,Tubewell,109624,2,0,94.8,59733,31867,0.3943
FC-004759,MP,MP-Chambal,Wheat,Rabi,2.28,Alluvial,860.9,Tubewell,212663,3,0,50.4,159262,41666,0.5055
FC-004760,TG,TG-South,Rice,Rabi,1.52,ClayLoam,857.5,Canal,105873,2,0,32.6,147310,62680,0.318
FC-004761,GJ,GJ-Saurashtra,Cotton,Kharif,2.28,Sandy,668.0,Rainfed,119570,3,0,77.4,150785,4084,0.1701
FC-004762,MH,MH-Konkan,Rice,Rabi,1.27,Alluvial,906.4,Drip,137415,2,0,73.1,73616,85887,0.4507
FC-004763,PB,PB-Majha,Pulses,Kharif,2.13,ClayLoam,690.4,Tubewell,177450,3,0,71.9,63104,32696,0.6761
FC-004764,TG,TG-Central,Rice,Rabi,1.59,Red,1187.0,Tubewell,122935,3,0,61.5,86557,130910,0.619
FC-004765,UP,UP-Western,Wheat,Rabi,0.68,Alluvial,1286.1,Canal,94308,0,0,70.1,40000,15433,0.6174
FC-004766,MH,MH-Marathwada,Pulses,Kharif,0.44,Black,872.2,Tubewell,55458,0,0,85.8,40000,17622,0.4571
FC-004767,HR,HR-South,Wheat,Rabi,1.32,ClayLoam,360.0,Tubewell,127678,1,0,89.5,40000,2474,0.6326
FC-004768,GJ,GJ-Central,Wheat,Rabi,7.81,ClayLoam,866.7,Rainfed,649434,3,0,83.7,568099,13263,0.1974
FC-004769,AP,AP-Upland,Groundnut,Kharif,0.81,Alluvial,940.0,Rainfed,57438,1,0,69.7,40000,0,0.2861
FC-004770,UP,UP-Central,Maize,Rabi,1.51,Sandy,807.9,Canal,115638,0,0,100.0,52350,0,0.3328
FC-004771,PB,PB-Doaba,Rice,Rabi,0.3,Alluvial,634.5,Rainfed,69624,2,0,78.0,40000,3285,0.5803
FC-004772,MH,MH-Konkan,Pulses,Rabi,1.31,Black,768.2,Tubewell,70203,5,0,54.1,40000,51654,0.5814
FC-004773,TG,TG-North,Millet,Kharif,3.22,Black,914.1,Canal,157848,2,0,58.4,68754,13563,0.4647
FC-004774,MP,MP-Bundelkhand,Soybean,Kharif,3.96,Black,1073.7,Tubewell,204845,3,1,72.2,40000,7324,0.8352
FC-004775,RJ,RJ-Shekhawati,Maize,Rabi,2.48,ClayLoam,501.7,Tubewell,212969,2,0,88.3,138219,25994,0.1957
FC-004776,MP,MP-Mahakoshal,Wheat,Rabi,2.23,Red,1022.5,Drip,127691,1,0,100.0,97071,31644,0.2
FC-004777,UP,UP-Bundelkhand,Rice,Kharif,0.72,Alluvial,1051.9,Rainfed,47725,3,0,88.4,41032,8253,0.3619
FC-004778,MP,MP-Malwa,Soybean,Kharif,0.8,Red,937.1,Canal,87787,2,0,56.3,40000,8287,0.4483
FC-004779,AP,AP-Coastal,Cotton,Kharif,1.75,Sandy,812.8,Drip,141907,3,0,74.3,118815,63144,0.2627
FC-004780,AP,AP-Upland,Pulses,Kharif,1.08,Red,672.8,Rainfed,86130,2,0,63.5,40000,10308,0.5456
FC-004781,BR,BR-South,Rice,Kharif,0.84,Alluvial,987.4,Rainfed,53465,0,0,87.9,44310,9615,0.382
FC-004782,PB,PB-Malwa,Wheat,Rabi,1.67,Sandy,773.1,Tubewell,92353,3,0,95.9,64889,14895,0.2832
FC-004783,MP,MP-Mahakoshal,Soybean,Kharif,0.89,Sandy,903.6,Canal,56330,2,0,89.5,40000,236137,0.8017
FC-004784,UP,UP-Western,Sugarcane,Kharif,0.89,Alluvial,970.2,Rainfed,92665,1,0,58.6,117245,3697,0.2963
FC-004785,MH,MH-Konkan,Sugarcane,Kharif,0.92,Black,524.3,Rainfed,95564,4,0,63.8,88020,38549,0.6451
FC-004786,KA,KA-North,Groundnut,Rabi,3.5,Alluvial,998.0,Rainfed,185938,1,0,88.6,135297,17330,0.1574
FC-004787,UP,UP-Bundelkhand,Pulses,Rabi,0.78,ClayLoam,1040.1,Canal,91292,3,0,52.3,40000,81821,0.808
FC-004788,GJ,GJ-Saurashtra,Groundnut,Kharif,5.25,ClayLoam,824.7,Rainfed,241012,1,0,92.9,187150,69134,0.2266
FC-004789,MH,MH-Marathwada,Cotton,Kharif,1.53,Black,1254.3,Rainfed,149914,3,0,100.0,86952,13293,0.2673
FC-004790,MH,MH-Marathwada,Soybean,Kharif,1.74,Alluvial,923.8,Canal,145037,1,0,62.4,92744,0,0.2317
FC-004791,KA,KA-North,Rice,Kharif,1.22,Alluvial,911.2,Canal,83778,4,0,87.7,58641,51766,0.504
FC-004792,KA,KA-Central,Millet,Kharif,1.08,Black,916.7,Rainfed,88572,5,0,64.7,40000,11209,0.4011
FC-004793,TN,TN-South,Rice,Kharif,0.83,Alluvial,1319.9,Rainfed,88616,2,0,87.5,54325,13646,0.2495
FC-004794,MP,MP-Bundelkhand,Pulses,Kharif,0.52,Black,1075.1,Drip,74848,1,0,37.6,40000,151097,0.8388
FC-004795,TN,TN-Delta,Maize,Kharif,1.62,Black,859.6,Drip,139671,3,0,68.8,79332,2628,0.3177
FC-004796,KA,KA-Coastal,Cotton,Kharif,1.15,Laterite,961.4,Canal,110664,2,0,82.3,85718,15266,0.2138
FC-004797,TN,TN-Delta,Soybean,Kharif,1.52,Black,923.5,Canal,92428,0,0,73.3,45112,154709,0.7121
FC-004798,MP,MP-Bundelkhand,Soybean,Kharif,2.36,ClayLoam,714.8,Rainfed,204043,2,0,54.5,104501,28632,0.6331
FC-004799,KA,KA-Central,Cotton,Kharif,1.19,Alluvial,875.4,Tubewell,122950,3,0,70.5,78176,0,0.4902
FC-004800,MH,MH-Vidarbha,Maize,Kharif,2.42,ClayLoam,850.2,Canal,192943,3,0,86.5,97879,10606,0.3284
FC-004801,RJ,RJ-Shekhawati,Millet,Kharif,1.42,Sandy,250.0,Tubewell,92233,0,0,93.4,40000,7110,0.4136
FC-004802,RJ,RJ-Shekhawati,Mustard,Rabi,0.62,ClayLoam,547.1,Tubewell,69265,0,0,80.5,40000,8278,0.4436
FC-004803,TG,TG-North,Cotton,Kharif,1.44,Alluvial,705.3,Drip,179913,3,0,96.8,155347,15537,0.3157
FC-004804,BR,BR-Gangetic,Rice,Kharif,1.6,Alluvial,1134.0,Canal,123128,1,0,85.5,81549,197855,0.6014
FC-004805,UP,UP-Eastern,Mustard,Rabi,0.94,Alluvial,1044.3,Rainfed,61184,3,0,80.6,52419,0,0.1657
FC-004806,UP,UP-Eastern,Wheat,Rabi,0.24,Alluvial,863.5,Rainfed,61374,2,0,61.0,40000,0,0.5322
FC-004807,MP,MP-Chambal,Soybean,Kharif,2.42,Black,1133.4,Rainfed,141967,2,0,66.3,120665,12189,0.3149
FC-004808,TN,TN-Delta,Pulses,Kharif,1.24,Alluvial,1315.6,Drip,105195,4,0,91.7,40635,17583,0.5119
FC-004809,UP,UP-Eastern,Wheat,Rabi,6.93,Alluvial,929.2,Rainfed,500996,2,0,71.3,310708,39029,0.2917
FC-004810,MH,MH-Western,Pulses,Rabi,0.66,Laterite,1028.3,Tubewell,48563,1,0,52.7,40000,82778,0.7848
FC-004811,GJ,GJ-Saurashtra,Cotton,Kharif,0.89,Black,798.9,Rainfed,55199,1,0,74.6,46858,73436,0.4012
FC-004812,MP,MP-Malwa,Cotton,Kharif,0.74,ClayLoam,896.0,Tubewell,91984,2,0,74.8,54930,29420,0.4953
FC-004813,AP,AP-Coastal,Rice,Rabi,1.17,ClayLoam,1238.0,Drip,94823,2,0,76.7,64493,0,0.2736
FC-004814,TN,TN-North,Rice,Kharif,0.81,Alluvial,1226.4,Rainfed,74366,5,0,88.6,61878,33833,0.2576
FC-004815,GJ,GJ-Central,Maize,Rabi,2.89,Red,496.9,Rainfed,231020,0,0,92.3,129105,17824,0.5281
FC-004816,AP,AP-Rayalaseema,Cotton,Kharif,1.97,Red,872.5,Drip,142394,2,0,62.7,133923,22276,0.1809
FC-004817,MH,MH-Vidarbha,Sugarcane,Kharif,4.28,Black,577.6,Tubewell,269543,3,0,70.1,532723,5174,0.1964
FC-004818,KA,KA-Central,Soybean,Kharif,0.36,Sandy,1081.4,Rainfed,63496,0,0,49.4,40000,3681,0.6761
FC-004819,KA,KA-Coastal,Rice,Kharif,1.85,Laterite,1353.4,Rainfed,146105,2,0,79.5,171931,0,0.1111
FC-004820,MH,MH-Vidarbha,Sugarcane,Kharif,1.46,Black,1006.3,Tubewell,122014,3,0,53.1,150639,21444,0.2143
FC-004821,MH,MH-Vidarbha,Pulses,Rabi,1.31,Red,977.6,Tubewell,91497,1,0,79.6,45999,93885,0.7413
FC-004822,AP,AP-Upland,Rice,Rabi,2.41,Red,909.5,Canal,153325,4,0,59.0,85044,53694,0.3919
FC-004823,UP,UP-Central,Cotton,Kharif,2.67,Sandy,787.4,Canal,219862,6,0,82.8,189886,10564,0.2262
FC-004824,UP,UP-Bundelkhand,Pulses,Rabi,1.95,Alluvial,872.5,Drip,170486,0,0,61.8,65277,21414,0.6743
FC-004825,PB,PB-Malwa,Mustard,Rabi,2.66,Alluvial,630.5,Tubewell,159627,2,0,74.0,108535,34170,0.1575
FC-004826,RJ,RJ-Hadoti,Millet,Kharif,1.0,ClayLoam,663.1,Rainfed,110086,0,0,66.8,40000,0,0.5654
FC-004827,PB,PB-Malwa,Rice,Rabi,1.72,Alluvial,743.3,Canal,116572,4,0,47.9,111667,9944,0.1479
FC-004828,AP,AP-Rayalaseema,Sugarcane,Rabi,3.94,Red,789.7,Drip,272392,1,0,100.0,409781,19554,0.1142
FC-004829,MH,MH-Western,Pulses,Rabi,1.39,Sandy,724.9,Rainfed,86826,3,0,67.8,53807,7868,0.3571
FC-004830,TN,TN-South,Rice,Kharif,1.43,Alluvial,1112.4,Rainfed,148904,2,0,48.5,151935,0,0.2636
FC-004831,MP,MP-Chambal,Wheat,Rabi,0.59,Red,1010.6,Tubewell,83638,2,0,59.7,41173,0,0.3978
FC-004832,GJ,GJ-Central,Cotton,Kharif,1.8,Alluvial,650.0,Rainfed,143395,2,0,63.2,82507,963,0.572
FC-004833,AP,AP-Rayalaseema,Groundnut,Kharif,0.63,Alluvial,849.3,Rainfed,74846,4,0,67.1,43286,10691,0.5061
FC-004834,GJ,GJ-Saurashtra,Millet,Kharif,1.1,ClayLoam,709.8,Tubewell,94835,2,1,40.3,40000,49010,0.8353
FC-004835,TN,TN-South,Rice,Rabi,1.66,Red,858.0,Rainfed,115137,1,0,82.7,77433,14327,0.4014
FC-004836,PB,PB-Malwa,Rice,Rabi,1.74,Alluvial,616.6,Rainfed,177987,0,0,66.1,116996,0,0.3184
FC-004837,MP,MP-Malwa,Pulses,Kharif,0.41,Sandy,810.1,Canal,46050,2,0,67.9,40000,14594,0.1839
FC-004838,GJ,GJ-North,Groundnut,Kharif,1.8,Black,775.0,Rainfed,177401,4,0,91.5,78851,20026,0.4983
FC-004839,KA,KA-Central,Rice,Kharif,1.34,Red,1080.3,Rainfed,72539,6,0,77.3,54447,45746,0.3426
FC-004840,UP,UP-Central,Maize,Kharif,4.68,Alluvial,1009.6,Drip,359641,5,0,67.8,252070,170935,0.2942
FC-004841,GJ,GJ-Saurashtra,Mustard,Rabi,2.93,Red,407.6,Drip,264102,4,0,57.5,185924,0,0.3153
FC-004842,MH,MH-Konkan,Sugarcane,Rabi,2.06,Black,976.5,Canal,231496,4,0,100.0,396169,14997,0.0502
FC-004843,UP,UP-Central,Wheat,Rabi,1.2,Alluvial,1184.3,Canal,124101,3,0,86.2,68385,14735,0.1494
FC-004844,TN,TN-Delta,Sugarcane,Kharif,0.62,Red,977.9,Canal,97716,4,0,67.0,97451,195578,0.6271
FC-004845,HR,HR-West,Wheat,Rabi,0.29,Alluvial,574.0,Drip,45926,2,0,100.0,40000,10513,0.1903
FC-004846,KA,KA-North,Groundnut,Rabi,0.38,Red,877.6,Canal,71988,1,0,76.7,40000,3761,0.4734
FC-004847,MH,MH-Vidarbha,Cotton,Kharif,0.49,Laterite,993.2,Drip,77005,1,0,53.1,40000,15761,0.5145
FC-004848,UP,UP-Central,Maize,Rabi,0.93,Alluvial,1125.0,Tubewell,54184,1,0,59.7,40000,92942,0.6832
FC-004849,KA,KA-North,Sugarcane,Rabi,2.91,Laterite,1422.2,Drip,211326,3,0,73.8,314772,9619,0.107
FC-004850,UP,UP-Eastern,Wheat,Rabi,1.25,Sandy,726.5,Canal,102280,0,0,75.8,54803,38430,0.4645
FC-004851,GJ,GJ-North,Groundnut,Rabi,2.55,Alluvial,1157.1,Rainfed,138410,1,0,58.6,116564,54647,0.3137
FC-004852,RJ,RJ-Shekhawati,Millet,Kharif,0.79,Sandy,250.0,Rainfed,93754,3,0,76.3,40000,70716,0.8908
FC-004853,GJ,GJ-Central,Rice,Kharif,0.2,ClayLoam,541.3,Tubewell,39845,5,0,82.4,40000,165454,0.8943
FC-004854,BR,BR-North,Rice,Rabi,2.56,ClayLoam,1084.7,Rainfed,126367,3,0,84.1,148352,5565,0.1438
FC-004855,GJ,GJ-Saurashtra,Cotton,Kharif,1.88,Sandy,898.4,Tubewell,190547,4,0,57.2,164852,1774,0.2489
FC-004856,MH,MH-Vidarbha,Pulses,Rabi,1.77,Black,920.5,Rainfed,162793,0,0,83.8,63579,155370,0.6743
FC-004857,BR,BR-Gangetic,Rice,Kharif,0.87,Sandy,1092.8,Drip,87907,3,0,60.2,55761,21923,0.2814
FC-004858,MH,MH-Western,Soybean,Kharif,0.49,Black,773.2,Tubewell,45865,3,0,100.0,40000,11357,0.1937
FC-004859,KA,KA-Coastal,Soybean,Kharif,2.25,Black,749.4,Tubewell,204340,2,0,83.3,96239,7601,0.5252
FC-004860,RJ,RJ-Hadoti,Groundnut,Kharif,1.99,Sandy,866.6,Tubewell,166408,2,0,41.1,90212,28063,0.6617
FC-004861,MH,MH-Konkan,Cotton,Kharif,2.43,Black,673.6,Tubewell,146988,2,0,75.9,176390,3330,0.2492
FC-004862,BR,BR-Gangetic,Wheat,Rabi,1.99,ClayLoam,1069.3,Rainfed,201689,4,0,76.3,138301,8037,0.3111
FC-004863,BR,BR-North,Rice,Kharif,5.09,ClayLoam,1029.7,Tubewell,412369,3,0,64.2,166893,8235,0.6194
FC-004864,MH,MH-Marathwada,Cotton,Kharif,3.05,Red,1004.3,Canal,132894,2,0,79.5,106085,16989,0.1477
FC-004865,GJ,GJ-South,Pulses,Rabi,0.75,Black,1001.2,Canal,81305,4,0,93.5,40000,18315,0.3002
FC-004866,MP,MP-Bundelkhand,Wheat,Rabi,1.28,Alluvial,815.9,Drip,91068,5,0,75.0,80454,30205,0.2273
FC-004867,MH,MH-Marathwada,Cotton,Kharif,0.31,Red,965.6,Rainfed,48396,2,0,73.5,40000,53771,0.5571
FC-004868,MH,MH-Vidarbha,Soybean,Kharif,0.43,Laterite,667.3,Tubewell,48004,0,0,66.2,40000,209662,0.8101
FC-004869,AP,AP-Upland,Rice,Rabi,0.79,Black,909.9,Rainfed,104194,2,0,72.1,48260,5605,0.6772
FC-004870,TN,TN-West,Wheat,Rabi,2.0,Red,860.9,Drip,117728,4,0,84.9,90011,100449,0.3474
FC-004871,BR,BR-North,Maize,Kharif,0.57,Alluvial,1355.0,Canal,48203,3,0,100.0,40000,48837,0.2811
FC-004872,TN,TN-West,Pulses,Kharif,0.82,Red,895.9,Rainfed,94743,0,0,89.7,40000,4529,0.4331
FC-004873,MH,MH-Konkan,Cotton,Kharif,0.63,Black,681.9,Tubewell,89113,1,0,68.3,44607,31748,0.7264
FC-004874,GJ,GJ-Saurashtra,Groundnut,Rabi,1.99,Sandy,970.9,Rainfed,193984,1,0,85.7,96256,7256,0.2776
FC-004875,RJ,RJ-Shekhawati,Wheat,Rabi,0.37,Sandy,250.0,Drip,60464,2,0,64.8,40000,0,0.3787
FC-004876,MP,MP-Chambal,Wheat,Rabi,0.31,Black,743.5,Tubewell,51276,2,1,16.0,40000,400000,0.9496
FC-004877,UP,UP-Western,Mustard,Rabi,1.22,Alluvial,1261.7,Canal,109484,3,0,77.4,67949,122538,0.6244
FC-004878,KA,KA-South,Groundnut,Rabi,1.34,Red,1076.6,Canal,124335,1,0,99.9,82015,60357,0.3808
FC-004879,MH,MH-Marathwada,Soybean,Kharif,7.68,Sandy,858.7,Drip,407208,3,0,100.0,323106,94150,0.1103
FC-004880,UP,UP-Western,Pulses,Rabi,2.24,Alluvial,969.2,Rainfed,165712,5,0,76.5,61248,0,0.5319
FC-004881,TG,TG-Central,Rice,Rabi,1.53,Black,1194.5,Tubewell,167591,1,0,97.3,116800,18842,0.2222
FC-004882,TG,TG-South,Millet,Kharif,1.06,Sandy,821.6,Canal,91864,3,0,62.3,40000,10036,0.6019
FC-004883,MH,MH-Western,Groundnut,Rabi,1.86,Black,841.1,Tubewell,183873,0,1,69.7,82184,90646,0.7951
FC-004884,PB,PB-Doaba,Mustard,Rabi,3.36,ClayLoam,499.7,Drip,166378,2,0,64.5,154757,52408,0.1789
FC-004885,MH,MH-Marathwada,Wheat,Rabi,1.3,Laterite,786.8,Drip,122532,0,0,93.4,80641,21294,0.2446
FC-004886,MH,MH-Marathwada,Sugarcane,Rabi,1.37,Black,1251.3,Tubewell,167065,4,0,86.8,176621,38022,0.1913
FC-004887,TG,TG-South,Pulses,Kharif,1.28,ClayLoam,727.7,Canal,131184,3,0,72.4,40000,0,0.5326
FC-004888,TN,TN-Delta,Rice,Rabi,0.78,Red,564.6,Tubewell,93531,3,0,85.1,40000,41120,0.8446
FC-004889,AP,AP-Coastal,Rice,Kharif,0.46,Black,847.3,Drip,77009,1,0,78.6,40000,0,0.3992
FC-004890,MH,MH-Vidarbha,Cotton,Kharif,1.44,Black,684.6,Canal,111229,3,0,99.2,77814,26632,0.2509
FC-004891,UP,UP-Eastern,Rice,Rabi,1.73,Alluvial,880.0,Canal,88495,1,0,79.1,80374,88510,0.3529
FC-004892,TG,TG-North,Cotton,Kharif,1.92,Red,1022.1,Canal,162743,0,0,66.8,86351,0,0.3465
FC-004893,AP,AP-Rayalaseema,Rice,Rabi,6.26,ClayLoam,1456.2,Rainfed,442172,3,0,68.1,384953,8295,0.2451
FC-004894,TG,TG-South,Maize,Kharif,4.44,Alluvial,666.3,Rainfed,290987,1,0,80.0,242977,12549,0.3398
FC-004895,UP,UP-Eastern,Maize,Kharif,1.33,Alluvial,1189.4,Rainfed,82341,5,0,57.2,74408,8841,0.3753
